rejects	B-Activity
the	B-Activity Data
dismissal	I-Activity Data
of	I-Activity Data
the	I-Activity Data
MSPN	I-Activity Data
or	B-XOR Gateway
The	B-Actor
MSPO	I-Actor
confirms	B-Activity
the	B-Activity Data
dismissal	I-Activity Data
of	I-Activity Data
the	I-Activity Data
MSPN	I-Activity Data
.	O

The	B-Actor
MSPN	I-Actor
registers	B-Activity
the	B-Activity Data
measurement	I-Activity Data
at	O
the	B-Actor
GO	I-Actor
.	O

The	B-Actor
GO	I-Actor
examines	B-Activity
the	B-Activity Data
application	I-Activity Data
of	I-Activity Data
the	I-Activity Data
MSPN	I-Activity Data
.	O

The	B-Actor
GO	I-Actor
rejects	B-Activity
the	B-Activity Data
application	I-Activity Data
of	I-Activity Data
the	I-Activity Data
MSPN	I-Activity Data
or	B-XOR Gateway
the	B-Actor
GO	I-Actor
confirmes	B-Activity
the	B-Activity Data
application	I-Activity Data
of	I-Activity Data
the	I-Activity Data
MSPN	I-Activity Data
.	O

The	B-Actor
GO	I-Actor
assigns	B-Activity
the	B-Activity Data
MSPN	I-Activity Data
.	O

The	B-Actor
GO	I-Actor
informs	B-Activity
the	B-Actor
MSPO	I-Actor
about	B-Activity Data
the	I-Activity Data
assignment	I-Activity Data
of	I-Activity Data
MSPN	I-Activity Data
.	O

The	B-Actor
GO	I-Actor
informs	B-Activity
the	B-Actor
MPO	I-Actor
about	B-Activity Data
the	I-Activity Data
assignment	I-Activity Data
of	I-Activity Data
the	I-Activity Data
MSPN	I-Activity Data
.	O

The	B-Actor
GO	I-Actor
informs	B-Activity
the	B-Actor
SP	I-Actor
about	B-Activity Data
the	I-Activity Data
assignment	I-Activity Data
of	I-Activity Data
MSPN	I-Activity Data
.	O

The	B-Actor
MSPO	I-Actor
deregisters	B-Activity
at	O
the	B-Actor
GO	I-Actor
.	O

The	B-Actor
GO	I-Actor
verifies	B-Activity
the	B-Activity Data
deregistration	I-Activity Data
.	O

The	B-Actor
GO	I-Actor
rejects	B-Activity
the	B-Activity Data
deregistration	I-Activity Data
of	I-Activity Data
the	I-Activity Data
MSPO	I-Activity Data
or	B-XOR Gateway
the	B-Actor
GO	I-Actor
preliminarily	B-Further Specification
confirms	B-Activity
the	B-Activity Data
deregistration	I-Activity Data
of	I-Activity Data
the	I-Activity Data
MSPO	I-Activity Data
.	O

The	B-Actor
GO	I-Actor
assigns	B-Activity
himself	B-Activity Data
as	B-Further Specification
MSP	I-Further Specification
.	O

The	B-Actor
GO	I-Actor
informs	B-Activity
the	B-Actor
MSPO	I-Actor
about	B-Activity Data
the	I-Activity Data
end	I-Activity Data
of	I-Activity Data
the	I-Activity Data
assignment	I-Activity Data
and	I-Activity Data
the	I-Activity Data
beginning	I-Activity Data
of	I-Activity Data
the	I-Activity Data
assignment	I-Activity Data
of	I-Activity Data
the	I-Activity Data
GO	I-Activity Data
.	O

The	B-Actor
GO	I-Actor
informs	B-Activity
the	B-Actor
MPO	I-Actor
about	B-Activity Data
the	I-Activity Data
assignment	I-Activity Data
of	I-Activity Data
the	I-Activity Data
GO	I-Activity Data
.	O

The	B-Actor
GO	I-Actor
informs	B-Activity
the	B-Actor
SP	I-Actor
about	B-Activity Data
the	I-Activity Data
assignment	I-Activity Data
of	I-Activity Data
the	I-Activity Data
GO	I-Activity Data
.	O

The	B-Actor
SP	I-Actor
/	I-Actor
PU	I-Actor
/	I-Actor
GO	I-Actor
request	B-Activity
changes	B-Activity Data
of	O
the	B-Actor
MPO	I-Actor
or	B-XOR Gateway
the	B-Actor
MPO	I-Actor
himself	O
causes	B-Activity
a	B-Activity Data
change	I-Activity Data
.	O

The	B-Actor
MPO	I-Actor
reviews	B-Activity
the	B-Activity Data
change	I-Activity Data
request	I-Activity Data
.	O

The	B-Actor
MPO	I-Actor
rejects	B-Activity
the	B-Activity Data
change	I-Activity Data
of	I-Activity Data
the	I-Activity Data
measuring	I-Activity Data
point	I-Activity Data
by	I-Activity Data
the	I-Activity Data
SP	I-Activity Data
/	I-Activity Data
PU	I-Activity Data
/	I-Activity Data
GO	I-Activity Data
or	B-XOR Gateway
the	B-Actor
MPO	I-Actor
confirmes	B-Activity
the	B-Activity Data
request	I-Activity Data
of	I-Activity Data
the	I-Activity Data
SP	I-Activity Data
/	I-Activity Data
PU	I-Activity Data
/	I-Activity Data
GO	I-Activity Data
.	O

The	B-Actor
MPO	I-Actor
performs	B-Activity
the	B-Activity Data
measuring	I-Activity Data
point	I-Activity Data
change	I-Activity Data
.	O

The	B-Actor
MPO	I-Actor
reports	B-Activity
the	B-Activity Data
implementation	I-Activity Data
to	O
the	B-Actor
SP	I-Actor
/	I-Actor
PU	I-Actor
/	I-Actor
GO	I-Actor
or	B-XOR Gateway
notifies	B-Activity
the	B-Actor
SP	I-Actor
/	I-Actor
PU	I-Actor
/	I-Actor
GO	I-Actor
about	B-Activity Data
the	I-Activity Data
failure	I-Activity Data
of	I-Activity Data
the	I-Activity Data
changes	I-Activity Data
.	O

The	B-Actor
party	I-Actor
sends	B-Activity
a	B-Activity Data
warrant	I-Activity Data
possession	I-Activity Data
request	I-Activity Data
asking	O
a	O
warrant	O
to	O
be	O
released	O
.	O

The	B-Actor
Client	I-Actor
Service	I-Actor
Back	I-Actor
Office	I-Actor
as	O
part	O
of	O
the	O
Small	O
Claims	O
Registry	O
Operations	O
receives	B-Activity
the	B-Activity Data
request	I-Activity Data
and	O
retrieves	B-Activity
the	B-Activity Data
SCT	I-Activity Data
file	I-Activity Data
.	O

Then	O
,	O
the	B-Activity Data
SCT	I-Activity Data
Warrant	I-Activity Data
Possession	I-Activity Data
is	O
forwarded	B-Activity
to	O
Queensland	B-Actor
Police	I-Actor
.	O

The	B-Activity Data
SCT	I-Activity Data
physical	I-Activity Data
file	I-Activity Data
is	O
stored	B-Activity
by	O
the	B-Actor
Back	I-Actor
Office	I-Actor
awaiting	B-Activity
a	B-Activity Data
report	I-Activity Data
to	B-Further Specification
be	I-Further Specification
sent	I-Further Specification
by	I-Further Specification
the	I-Further Specification
Police	I-Further Specification
.	O

When	O
the	B-Activity Data
report	I-Activity Data
is	O
received	B-Activity
,	O
the	B-Activity Data
respective	I-Activity Data
SCT	I-Activity Data
file	I-Activity Data
is	O
retrieved	B-Activity
.	O

Then	O
,	O
Back	B-Actor
Office	I-Actor
attaches	B-Activity
the	B-Activity Data
new	I-Activity Data
SCT	I-Activity Data
document	I-Activity Data
,	O
and	O
stores	B-Activity
the	B-Activity Data
expanded	I-Activity Data
SCT	I-Activity Data
physical	I-Activity Data
file	I-Activity Data
.	O

After	O
that	O
,	O
some	B-Actor
other	I-Actor
MC	I-Actor
internal	I-Actor
staff	I-Actor
receives	B-Activity
the	B-Activity Data
physical	I-Activity Data
SCT	I-Activity Data
file	I-Activity Data
(	O
out	O
of	O
scope	O
)	O
.	O

After	O
a	B-Activity Data
claim	I-Activity Data
is	O
registered	B-Activity
,	O
it	B-Activity Data
is	O
examined	B-Activity
by	O
a	B-Actor
claims	I-Actor
officer	I-Actor
.	O

The	B-Actor
claims	I-Actor
officer	I-Actor
then	O
writes	B-Activity
a	B-Activity Data
settlement	I-Activity Data
recommendation	I-Activity Data
.	O

This	B-Activity Data
recommendation	I-Activity Data
is	O
then	O
checked	B-Activity
by	O
a	B-Actor
senior	I-Actor
claims	I-Actor
officer	I-Actor
who	O
may	O
mark	B-Activity
the	B-Activity Data
claim	I-Activity Data
as	B-Further Specification
OK	I-Further Specification
or	I-Further Specification
Not	I-Further Specification
OK	I-Further Specification
.	O

If	B-XOR Gateway
the	B-Condition Specification
claim	I-Condition Specification
is	I-Condition Specification
marked	I-Condition Specification
as	I-Condition Specification
Not	I-Condition Specification
OK	I-Condition Specification
,	O
it	B-Activity Data
is	O
sent	B-Activity
back	I-Activity
to	O
the	B-Actor
claims	I-Actor
officer	I-Actor
and	O
the	O
recommendation	O
is	O
repeated	O
.	O

If	B-XOR Gateway
the	B-Condition Specification
claim	I-Condition Specification
is	I-Condition Specification
OK	I-Condition Specification
,	O
the	B-Activity Data
claim	I-Activity Data
handling	I-Activity Data
process	I-Activity Data
proceeds	B-Activity
.	O

When	O
a	B-Activity Data
claim	I-Activity Data
is	O
received	B-Activity
,	O
it	B-Activity Data
is	O
first	O
checked	B-Activity
whether	O
the	O
claimant	O
is	O
insured	O
by	O
the	O
organization	O
.	O

If	B-XOR Gateway
not	B-Condition Specification
,	O
the	B-Actor
claimant	I-Actor
is	O
informed	B-Activity
that	O
the	B-Activity Data
claim	I-Activity Data
must	I-Activity Data
be	I-Activity Data
rejected	I-Activity Data
.	O

Otherwise	B-XOR Gateway
,	O
the	B-Activity Data
severity	I-Activity Data
of	I-Activity Data
the	I-Activity Data
claim	I-Activity Data
is	O
evaluated	B-Activity
.	O

Based	O
on	O
the	O
outcome	O
(	O
simple	O
or	O
complex	O
claims	O
)	O
,	O
relevant	B-Activity Data
forms	I-Activity Data
are	O
sent	B-Activity
to	O
the	B-Actor
claimant	I-Actor
.	O

Once	O
the	B-Activity Data
forms	I-Activity Data
are	O
returned	B-Activity
,	O
they	B-Activity Data
are	O
checked	B-Activity
for	B-Further Specification
completeness	I-Further Specification
.	O

If	B-XOR Gateway
the	B-Condition Specification
forms	I-Condition Specification
provide	I-Condition Specification
all	I-Condition Specification
relevant	I-Condition Specification
details	I-Condition Specification
,	O
the	B-Activity Data
claim	I-Activity Data
is	O
registered	B-Activity
in	B-Further Specification
the	I-Further Specification
Claims	I-Further Specification
Management	I-Further Specification
system	I-Further Specification
,	O
which	O
ends	O
the	O
Claims	O
Notification	O
process	O
.	O

Otherwise	B-XOR Gateway
,	O
the	B-Actor
claimant	I-Actor
is	O
informed	B-Activity
to	B-Further Specification
update	I-Further Specification
the	I-Further Specification
forms	I-Further Specification
.	O

Upon	O
reception	O
of	O
the	O
updated	O
forms	O
,	O
they	O
are	O
checked	O
again	O
.	O

The	O
process	O
starts	O
when	O
a	B-Actor
customer	I-Actor
submits	B-Activity
a	B-Activity Data
claim	I-Activity Data
by	B-Further Specification
sending	I-Further Specification
in	I-Further Specification
relevant	I-Further Specification
documentation	I-Further Specification
.	O

The	B-Actor
Notification	I-Actor
department	I-Actor
at	O
the	O
car	O
insurer	O
checks	B-Activity
the	B-Activity Data
documents	I-Activity Data
upon	B-Further Specification
completeness	I-Further Specification
and	O
registers	B-Activity
the	B-Activity Data
claim	I-Activity Data
.	O

Then	O
,	O
the	B-Actor
Handling	I-Actor
department	I-Actor
picks	B-Activity
up	I-Activity
the	B-Activity Data
claim	I-Activity Data
and	O
checks	B-Activity
the	B-Activity Data
insurance	I-Activity Data
.	O

Then	O
,	O
an	B-Activity Data
assessment	I-Activity Data
is	O
performed	B-Activity
.	O

If	B-XOR Gateway
the	B-Condition Specification
assessment	I-Condition Specification
is	I-Condition Specification
positive	I-Condition Specification
,	O
a	B-Actor
garage	I-Actor
is	O
phoned	B-Activity
to	B-Further Specification
authorise	I-Further Specification
the	I-Further Specification
repairs	I-Further Specification
and	O
the	B-Activity Data
payment	I-Activity Data
is	O
scheduled	B-Activity
(	O
in	O
this	O
order	O
)	O
.	O

Otherwise	B-XOR Gateway
,	O
the	B-Activity Data
claim	I-Activity Data
is	O
rejected	B-Activity
.	O

In	O
any	O
case	O
(	O
whether	O
the	O
outcome	O
is	O
positive	O
or	O
negative	O
)	O
,	O
a	B-Activity Data
letter	I-Activity Data
is	O
sent	B-Activity
to	O
the	B-Actor
customer	I-Actor
and	O
the	O
process	O
is	O
considered	O
to	O
be	O
complete	O
.	O

The	O
loan	O
approval	O
process	O
starts	O
by	O
receiving	B-Activity
a	O
customer	O
request	O
for	O
a	O
loan	O
amount	O
.	O

The	B-Actor
risk	I-Actor
assessment	I-Actor
Web	I-Actor
service	I-Actor
is	O
invoked	O
to	O
assess	B-Activity
the	B-Activity Data
request	I-Activity Data
.	O

If	B-XOR Gateway
the	B-Condition Specification
loan	I-Condition Specification
is	I-Condition Specification
small	I-Condition Specification
and	I-Condition Specification
the	I-Condition Specification
customer	I-Condition Specification
is	I-Condition Specification
low	I-Condition Specification
risk	I-Condition Specification
,	O
the	B-Activity Data
loan	I-Activity Data
is	O
approved	B-Activity
.	O

If	B-XOR Gateway
the	B-Condition Specification
customer	I-Condition Specification
is	I-Condition Specification
high	I-Condition Specification
risk	I-Condition Specification
,	O
the	B-Activity Data
loan	I-Activity Data
is	O
denied	B-Activity
.	O

If	B-XOR Gateway
the	B-Condition Specification
customer	I-Condition Specification
needs	I-Condition Specification
further	I-Condition Specification
review	I-Condition Specification
or	I-Condition Specification
the	I-Condition Specification
loan	I-Condition Specification
amount	I-Condition Specification
is	I-Condition Specification
for	I-Condition Specification
$10,000	I-Condition Specification
or	I-Condition Specification
more	I-Condition Specification
,	O
the	B-Activity Data
request	I-Activity Data
is	O
sent	B-Activity
to	O
the	B-Actor
approver	I-Actor
Web	I-Actor
service	I-Actor
.	O

The	B-Actor
customer	I-Actor
receives	B-Activity
feedback	B-Activity Data
from	O
the	B-Actor
assessor	I-Actor
or	I-Actor
approver	I-Actor
.	O

The	O
process	O
of	O
Vacations	O
Request	O
starts	O
when	O
any	B-Actor
employee	I-Actor
of	O
the	O
organization	O
submits	B-Activity
a	B-Activity Data
vacation	I-Activity Data
request	I-Activity Data
.	O

Once	O
the	B-Activity Data
requirement	I-Activity Data
is	O
registered	B-Activity
,	O
the	B-Activity Data
request	I-Activity Data
is	O
received	B-Activity
by	O
the	B-Actor
immediate	I-Actor
supervisor	I-Actor
of	O
the	O
employee	O
requesting	O
the	O
vacation	O
.	O

The	B-Actor
supervisor	I-Actor
must	O
approve	B-Activity
or	I-Activity
reject	I-Activity
the	B-Activity Data
request	I-Activity Data
.	O

If	B-XOR Gateway
the	B-Condition Specification
request	I-Condition Specification
is	I-Condition Specification
rejected	I-Condition Specification
,	O
the	B-Activity Data
application	I-Activity Data
is	O
returned	B-Activity
to	O
the	B-Actor
applicant	I-Actor
/	I-Actor
employee	I-Actor
who	O
can	O
review	O
the	O
rejection	O
reasons	O
.	O

If	B-XOR Gateway
the	B-Condition Specification
request	I-Condition Specification
is	I-Condition Specification
approved	I-Condition Specification
a	B-Activity Data
notification	I-Activity Data
is	O
generated	B-Activity
to	O
the	B-Actor
Human	I-Actor
Resources	I-Actor
Representative	I-Actor
,	O
who	B-Actor
must	O
complete	B-Activity
the	B-Activity Data
respective	I-Activity Data
management	I-Activity Data
procedures	I-Activity Data
.	O

The	O
process	O
of	O
an	O
Office	O
Supply	O
Request	O
starts	O
when	O
any	B-Actor
employee	I-Actor
of	O
the	O
organization	O
submits	B-Activity
an	B-Activity Data
office	I-Activity Data
supply	I-Activity Data
request	I-Activity Data
.	O

Once	O
the	B-Activity Data
requirement	I-Activity Data
is	O
registered	B-Activity
,	O
the	B-Activity Data
request	I-Activity Data
is	O
received	B-Activity
by	O
the	B-Actor
immediate	I-Actor
supervisor	I-Actor
of	I-Actor
the	I-Actor
employee	I-Actor
requesting	O
the	O
office	O
supplies	O
.	O

The	B-Actor
supervisor	I-Actor
must	O
approve	B-Activity
or	I-Activity
ask	I-Activity
for	I-Activity
a	I-Activity
change	I-Activity
,	I-Activity
or	I-Activity
reject	I-Activity
the	B-Activity Data
request	I-Activity Data
.	O

If	B-XOR Gateway
the	B-Condition Specification
request	I-Condition Specification
is	I-Condition Specification
rejected	I-Condition Specification
the	O
process	O
will	O
end	O
.	O

If	B-XOR Gateway
the	B-Condition Specification
request	I-Condition Specification
is	I-Condition Specification
asked	I-Condition Specification
to	I-Condition Specification
make	I-Condition Specification
a	I-Condition Specification
change	I-Condition Specification
then	O
it	B-Activity Data
is	O
returned	B-Activity
to	O
the	B-Actor
petitioner	I-Actor
/	I-Actor
employee	I-Actor
who	O
can	O
review	B-Activity
the	B-Activity Data
comments	I-Activity Data
for	I-Activity Data
the	I-Activity Data
change	I-Activity Data
request	I-Activity Data
.	O

If	B-XOR Gateway
the	B-Condition Specification
request	I-Condition Specification
is	I-Condition Specification
approved	I-Condition Specification
it	B-Activity Data
will	O
go	B-Activity
to	O
the	B-Actor
purchase	I-Actor
department	I-Actor
that	O
will	O
be	O
in	O
charge	O
of	O
making	B-Activity
quotations	B-Activity Data
(	O
using	O
a	O
subprocess	O
)	O
and	O
select	B-Activity
a	B-Activity Data
vendor	I-Activity Data
.	O

If	B-XOR Gateway
the	B-Condition Specification
vendor	I-Condition Specification
is	I-Condition Specification
not	I-Condition Specification
valid	I-Condition Specification
in	I-Condition Specification
the	I-Condition Specification
system	I-Condition Specification
the	B-Actor
purchase	I-Actor
department	I-Actor
will	O
have	O
to	O
choose	B-Activity
a	B-Activity Data
different	I-Activity Data
vendor	I-Activity Data
.	O

After	O
a	B-Activity Data
vendor	I-Activity Data
is	O
selected	B-Activity
and	O
confirmed	B-Activity
,	O
the	B-Actor
system	I-Actor
will	O
generate	B-Activity
and	O
send	B-Activity
a	B-Activity Data
purchase	I-Activity Data
order	I-Activity Data
and	O
wait	B-Activity
for	I-Activity
the	B-Activity Data
product	I-Activity Data
to	I-Activity Data
be	I-Activity Data
delivered	I-Activity Data
and	O
the	B-Activity Data
invoice	I-Activity Data
received	I-Activity Data
.	O

In	O
any	O
case	O
the	O
system	O
will	O
send	O
a	O
notification	O
to	O
let	O
the	O
user	O
know	O
what	O
the	O
result	O
was	O
.	O

In	O
any	O
of	O
the	O
cases	O
,	O
approval	O
,	O
rejection	O
or	O
change	O
required	O
the	B-Actor
system	I-Actor
will	O
send	B-Activity
the	B-Actor
user	I-Actor
a	B-Activity Data
notification	I-Activity Data
.	O

The	O
process	O
starts	O
periodically	O
on	O
the	O
first	O
of	O
each	O
month	O
,	O
when	O
Assembler	O
AG	O
places	B-Activity
an	B-Activity Data
order	I-Activity Data
with	O
the	B-Actor
supplier	I-Actor
in	B-Further Specification
order	I-Further Specification
to	I-Further Specification
request	I-Further Specification
more	I-Further Specification
product	I-Further Specification
parts	I-Further Specification
.	O

a	O
)	O
Assembler	B-Actor
AG	I-Actor
sends	B-Activity
the	B-Activity Data
order	I-Activity Data
to	O
the	B-Actor
supplier	I-Actor
.	O

b	O
)	O
The	B-Actor
supplier	I-Actor
processes	B-Activity
the	B-Activity Data
order	I-Activity Data
.	O

c	O
)	O
The	B-Actor
supplier	I-Actor
sends	B-Activity
an	B-Activity Data
invoice	I-Activity Data
to	O
Assembler	B-Actor
AG	I-Actor
.	O

d	O
)	O
Assembler	B-Actor
AG	I-Actor
receives	B-Activity
the	B-Activity Data
invoice	I-Activity Data
.	O

Every	O
time	O
we	O
get	B-Activity
a	B-Activity Data
new	I-Activity Data
order	I-Activity Data
from	O
the	B-Actor
sales	I-Actor
department	I-Actor
,	O
first	O
,	O
one	B-Actor
of	I-Actor
my	I-Actor
masters	I-Actor
determines	B-Activity
the	B-Activity Data
necessary	I-Activity Data
parts	I-Activity Data
and	I-Activity Data
quantities	I-Activity Data
as	I-Activity Data
well	I-Activity Data
as	I-Activity Data
the	I-Activity Data
delivery	I-Activity Data
date	I-Activity Data
.	O

Once	O
that	O
information	O
is	O
present	O
,	O
it	B-Activity Data
has	O
to	O
be	O
entered	B-Activity
into	O
our	O
production	O
planning	O
system	O
(	O
PPS	O
)	O
.	O

It	O
optimizes	O
our	O
production	O
processes	O
and	O
creates	O
possibly	O
uniform	O
work	O
packages	O
so	O
that	O
the	O
setup	O
times	O
are	O
minimized	O
.	O

Besides	O
,	O
it	B-Actor
creates	B-Activity
a	B-Activity Data
list	I-Activity Data
of	I-Activity Data
parts	I-Activity Data
to	O
be	O
procured	O
.	O

Unfortunately	O
it	O
is	O
not	O
coupled	O
correctly	O
to	O
our	O
Enterprise	O
Resource	O
Planning	O
system	O
(	O
ERP	O
)	O
,	O
so	O
the	B-Activity Data
data	I-Activity Data
must	O
be	O
transferred	B-Activity
manually	B-Further Specification
.	O

By	O
the	O
way	O
,	O
that	O
is	O
the	O
second	O
step	O
.	O

Once	O
all	O
the	O
data	O
is	O
present	O
,	O
we	O
need	O
to	O
decide	O
whether	O
any	B-Condition Specification
parts	I-Condition Specification
are	I-Condition Specification
missing	I-Condition Specification
and	O
must	O
be	O
procured	B-Activity
or	B-XOR Gateway
if	O
this	O
is	O
not	O
necessary	O
.	O

Once	O
production	O
is	O
scheduled	O
to	O
start	O
,	O
we	B-Actor
receive	B-Activity
a	B-Activity Data
notice	I-Activity Data
from	O
the	O
system	O
and	O
an	B-Actor
employee	I-Actor
takes	B-Activity
care	I-Activity
of	O
the	B-Activity Data
implementation	I-Activity Data
.	O

Finally	O
,	O
the	B-Activity Data
order	I-Activity Data
will	O
be	O
checked	B-Activity
again	O
for	B-Further Specification
its	I-Further Specification
quality	I-Further Specification
.	O

The	O
first	O
step	O
is	O
to	O
determine	B-Activity
contact	B-Activity Data
details	I-Activity Data
of	O
potential	O
customers	O
.	O

This	O
can	O
be	O
achieved	O
in	O
several	O
ways	O
.	O

Sometimes	B-XOR Gateway
,	O
we	B-Actor
buy	B-Activity
details	B-Activity Data
for	I-Activity Data
cold	I-Activity Data
calls	I-Activity Data
,	O
sometimes	B-XOR Gateway
,	O
our	B-Actor
marketing	I-Actor
staff	I-Actor
participates	B-Activity
in	O
exhibitions	O
and	O
sometimes	B-XOR Gateway
,	O
you	B-Actor
just	O
happen	O
to	O
know	B-Activity
somebody	B-Activity Data
,	I-Activity Data
who	I-Activity Data
is	I-Activity Data
interested	I-Activity Data
in	I-Activity Data
the	I-Activity Data
product	I-Activity Data
.	O

Then	O
we	B-Actor
start	O
calling	B-Activity
the	B-Actor
customer	I-Actor
.	O

That	O
is	O
done	O
by	O
the	O
call	O
center	O
staff	O
.	O

They	B-Actor
are	O
determining	B-Activity
the	B-Activity Data
contact	I-Activity Data
person	I-Activity Data
and	O
the	B-Activity Data
budget	I-Activity Data
which	O
would	O
be	O
available	O
for	O
the	O
project	O
.	O

Of	O
course	O
,	O
asking	B-Activity
the	B-Actor
customer	I-Actor
whether	O
he	O
is	O
generally	O
interested	O
is	O
also	O
important	O
.	O

If	B-XOR Gateway
this	B-Condition Specification
is	I-Condition Specification
not	I-Condition Specification
the	I-Condition Specification
case	I-Condition Specification
,	O
we	O
leave	B-Activity
him	B-Activity Data
alone	O
,	O
except	O
if	B-XOR Gateway
the	B-Condition Specification
potential	I-Condition Specification
project	I-Condition Specification
budget	I-Condition Specification
is	I-Condition Specification
huge	I-Condition Specification
.	O

Then	O
the	B-Actor
head	I-Actor
of	I-Actor
development	I-Actor
personally	O
tries	O
to	O
acquire	B-Activity
the	B-Activity Data
customer	I-Activity Data
.	O

If	B-XOR Gateway
the	B-Condition Specification
customer	I-Condition Specification
is	I-Condition Specification
interested	I-Condition Specification
in	I-Condition Specification
the	I-Condition Specification
end	I-Condition Specification
,	O
the	O
next	O
step	O
is	O
a	B-Activity Data
detailed	I-Activity Data
online	I-Activity Data
presentation	I-Activity Data
.	O

It	O
is	O
given	B-Activity
either	O
by	O
a	O
sales	O
representative	O
or	O
by	O
a	O
pre-sales	O
employee	O
in	O
case	O
of	O
a	O
more	O
technical	O
presentation	O
.	O

Afterwards	O
we	O
are	O
waiting	B-Activity
for	I-Activity
the	B-Activity Data
customer	I-Activity Data
to	I-Activity Data
come	I-Activity Data
back	I-Activity Data
to	I-Activity Data
us	I-Activity Data
.	O

If	B-XOR Gateway
we	B-Condition Specification
are	I-Condition Specification
not	I-Condition Specification
contacted	I-Condition Specification
within	I-Condition Specification
2	I-Condition Specification
weeks	I-Condition Specification
,	O
a	B-Actor
sales	I-Actor
representative	I-Actor
is	O
calling	B-Activity
the	B-Actor
customer	I-Actor
.	O

The	O
last	O
phase	O
is	O
the	O
creation	B-Activity
of	O
a	B-Activity Data
quotation	I-Activity Data
.	O

First	O
,	O
the	B-Actor
Manager	I-Actor
checks	B-Activity
the	B-Activity Data
open	I-Activity Data
leads	I-Activity Data
.	O

Afterwards	O
,	O
he	B-Actor
selects	B-Activity
the	B-Activity Data
top	I-Activity Data
five	I-Activity Data
ones	I-Activity Data
.	O

He	B-Actor
then	O
tells	B-Activity
his	O
Sales	B-Actor
Assistant	I-Actor
to	B-Activity Data
call	I-Activity Data
the	I-Activity Data
contact	I-Activity Data
person	I-Activity Data
of	I-Activity Data
the	I-Activity Data
leads	I-Activity Data
.	O

The	B-Actor
Sales	I-Actor
Assistant	I-Actor
calls	B-Activity
each	B-Activity Data
customer	I-Activity Data
.	O

If	B-XOR Gateway
someone	B-Condition Specification
is	I-Condition Specification
interested	I-Condition Specification
,	O
he	B-Actor
sends	B-Activity
a	B-Activity Data
note	I-Activity Data
to	O
the	B-Actor
Manager	I-Actor
.	O

The	B-Actor
Manager	I-Actor
then	O
processes	B-Activity
the	B-Activity Data
lead	I-Activity Data
.	O

Otherwise	B-XOR Gateway
,	O
he	B-Actor
calls	B-Activity
the	B-Activity Data
next	I-Activity Data
customer	I-Activity Data
.	O

The	O
process	O
is	O
triggered	O
by	O
the	O
demand	B-Activity
of	O
a	B-Actor
functional	I-Actor
department	I-Actor
to	B-Activity Data
fill	I-Activity Data
a	I-Activity Data
post	I-Activity Data
.	O

The	B-Activity Data
post	I-Activity Data
is	O
advertised	B-Activity
,	O
applicants	B-Actor
apply	B-Activity
,	O
the	B-Activity Data
applications	I-Activity Data
are	O
checked	B-Activity
and	O
the	B-Activity Data
post	I-Activity Data
is	O
filled	B-Activity
.	O

The	O
process	O
finishes	O
when	O
the	O
post	O
was	O
filled	O
,	O
precisely	O
through	O
the	O
conclusion	O
of	O
a	O
contract	O
of	O
employment	O
.	O

I	O
am	O
the	O
HR	O
clerk	O
.	O

When	O
a	B-Activity Data
vacancy	I-Activity Data
is	O
reported	B-Activity
to	O
me	B-Actor
,	O
I	B-Actor
create	B-Activity
a	B-Activity Data
job	I-Activity Data
description	I-Activity Data
from	I-Activity Data
the	I-Activity Data
information	I-Activity Data
.	O

Sometimes	B-XOR Gateway
there	B-Condition Specification
is	I-Condition Specification
still	I-Condition Specification
confusion	I-Condition Specification
in	I-Condition Specification
the	I-Condition Specification
message	I-Condition Specification
,	O
then	O
I	B-Actor
must	O
ask	B-Activity
the	B-Actor
Department	I-Actor
again	O
.	O

I	B-Actor
am	O
submitting	B-Activity
the	B-Activity Data
job	I-Activity Data
description	I-Activity Data
for	O
consideration	O
and	O
waiting	B-Activity
for	O
the	B-Activity Data
approval	I-Activity Data
.	O

But	O
,	O
it	B-XOR Gateway
can	I-XOR Gateway
also	I-XOR Gateway
happen	I-XOR Gateway
that	I-XOR Gateway
the	B-Condition Specification
department	I-Condition Specification
does	I-Condition Specification
not	I-Condition Specification
approve	I-Condition Specification
it	I-Condition Specification
,	O
but	O
rejects	O
it	O
,	O
and	O
requests	B-Activity
a	B-Activity Data
correction	I-Activity Data
.	O

Then	O
I	B-Actor
correct	B-Activity
the	B-Activity Data
description	I-Activity Data
and	O
submit	B-Activity
it	B-Activity Data
again	O
for	O
consideration	O
.	O

If	B-XOR Gateway
the	B-Condition Specification
description	I-Condition Specification
is	I-Condition Specification
finally	I-Condition Specification
approved	I-Condition Specification
,	O
I	B-Actor
post	B-Activity
the	B-Activity Data
job	I-Activity Data
.	O

Every	O
weekday	O
morning	O
,	O
the	B-Activity Data
database	I-Activity Data
is	O
backed	B-Activity
up	I-Activity
and	O
then	O
it	B-Activity Data
is	O
checked	B-Activity
to	B-Further Specification
see	I-Further Specification
whether	I-Further Specification
the	I-Further Specification
Account	I-Further Specification
Defaulter	I-Further Specification
table	I-Further Specification
has	I-Further Specification
new	I-Further Specification
records	I-Further Specification
.	O

